ID,SITENO,DATE,LONGITUDE,LATITUDE,CL,TDS,GROUNDWATE,TEMPRETURE
1188,ZS1,2008-08-15,113.5644444440,22.4891666667,144.2744100000,404.0000000000,-1.7000000000,
1189,ZS1,2008-08-29,113.5644444440,22.4891666667,104.6696700000,358.0000000000,-1.1400000000,
1190,ZS1,2008-09-12,113.5644444440,22.4891666667,97.1259100000,305.0000000000,-1.7600000000,
1191,ZS1,2008-09-26,113.5644444440,22.4891666667,808.1252900000,2005.0000000000,-1.4500000000,
1192,ZS1,2008-10-10,113.5644444440,22.4891666667,325.3246500000,749.0000000000,-1.6100000000,
1193,ZS1,2008-10-24,113.5644444440,22.4891666667,389.5246000000,742.0000000000,-2.0700000000,
1194,ZS1,2008-11-07,113.5644444440,22.4891666667,285.0180000000,1006.0000000000,-1.9000000000,
1195,ZS1,2008-11-21,113.5644444440,22.4891666667,256.5162000000,519.0000000000,-1.6400000000,
1196,ZS1,2008-12-05,113.5644444440,22.4891666667,418.0264000000,877.0000000000,-2.0900000000,
1197,ZS1,2008-12-19,113.5644444440,22.4891666667,1016.5642000000,2255.0000000000,-1.8300000000,
1198,ZS1,2009-01-09,113.5644444440,22.4891666667,1263.5798000000,2661.0000000000,-2.0900000000,
1199,ZS1,2009-01-16,113.5644444440,22.4891666667,1406.0888000000,2748.0000000000,-2.1100000000,
1200,ZS1,2009-01-30,113.5644444440,22.4891666667,1491.5942000000,3172.0000000000,-2.0500000000,
1201,ZS1,2009-02-13,113.5644444440,22.4891666667,1786.1128000000,4007.0000000000,-1.7000000000,
1202,ZS1,2009-02-27,113.5644444440,22.4891666667,1387.0876000000,3097.0000000000,-1.7200000000,
1203,ZS1,2009-03-13,113.5644444440,22.4891666667,808.7917500000,1823.0000000000,-1.7700000000,
1204,ZS1,2009-03-27,113.5644444440,22.4891666667,674.7907500000,1300.0000000000,-1.5800000000,
1205,ZS1,2009-04-10,113.5644444440,22.4891666667,540.7897500000,1230.0000000000,-1.5500000000,
1206,ZS1,2009-04-24,113.5644444440,22.4891666667,559.9327500000,738.0000000000,-1.6400000000,
1207,ZS1,2009-05-08,113.5644444440,22.4891666667,272.7877500000,573.0000000000,-1.4900000000,
1208,ZS1,2009-05-22,113.5644444440,22.4891666667,215.3587500000,349.0000000000,-1.5600000000,
1209,ZS1,2009-06-05,113.5644444440,22.4891666667,102.4150500000,360.0000000000,-1.4400000000,
1210,ZS1,2009-06-19,113.5644444440,22.4891666667,92.8435500000,317.0000000000,-1.5600000000,
1211,ZS1,2009-07-03,113.5644444440,22.4891666667,119.6437500000,321.0000000000,-1.5300000000,
1212,ZS1,2009-07-17,113.5644444440,22.4891666667,98.5864500000,380.0000000000,-1.4900000000,
1213,ZS1,2009-07-31,113.5644444440,22.4891666667,104.3293500000,442.0000000000,-1.5300000000,
1216,ZS2,2007-08-03,113.5605555560,22.4911111111,45.9857400000,603.0000000000,10.1600000000,
1217,ZS2,2007-08-17,113.5605555560,22.4911111111,48.9210000000,525.0000000000,10.6500000000,
1218,ZS2,2007-08-31,113.5605555560,22.4911111111,42.5612700000,510.0000000000,10.6000000000,
1219,ZS2,2007-09-14,113.5605555560,22.4911111111,61.6404600000,520.0000000000,10.3300000000,
1220,ZS2,2007-09-28,113.5605555560,22.4911111111,77.2951800000,520.0000000000,10.3200000000,
1221,ZS2,2007-10-12,113.5605555560,22.4911111111,71.4246600000,532.0000000000,10.1800000000,
1222,ZS2,2007-10-26,113.5605555560,22.4911111111,58.7052000000,560.0000000000,9.9400000000,
1223,ZS2,2007-11-09,113.5605555560,22.4911111111,50.8778400000,516.0000000000,9.9800000000,
1224,ZS2,2007-11-23,113.5605555560,22.4911111111,58.7052000000,519.0000000000,9.9000000000,
1225,ZS2,2007-12-07,113.5605555560,22.4911111111,56.7483600000,501.0000000000,9.5600000000,
1226,ZS2,2007-12-21,113.5605555560,22.4911111111,69.4678200000,612.0000000000,9.4200000000,
1227,ZS2,2008-01-04,113.5605555560,22.4911111111,49.1762400000,534.0000000000,9.5900000000,
1228,ZS2,2008-01-18,113.5605555560,22.4911111111,50.1404800000,590.0000000000,9.5700000000,
1229,ZS2,2008-02-01,113.5605555560,22.4911111111,54.9616800000,616.0000000000,9.9800000000,
1230,ZS2,2008-02-15,113.5605555560,22.4911111111,55.4438000000,605.0000000000,9.9200000000,
1231,ZS2,2008-02-29,113.5605555560,22.4911111111,53.0332000000,520.0000000000,9.8600000000,
1232,ZS2,2008-03-14,113.5605555560,22.4911111111,68.4610400000,607.0000000000,9.6400000000,
1233,ZS2,2008-03-28,113.5605555560,22.4911111111,70.3895200000,495.0000000000,9.8500000000,
1234,ZS2,2008-04-11,113.5605555560,22.4911111111,76.1749600000,574.0000000000,10.0100000000,
1235,ZS2,2008-04-25,113.5605555560,22.4911111111,68.4610400000,611.0000000000,10.4300000000,
1236,ZS2,2008-05-09,113.5605555560,22.4911111111,64.1219600000,560.0000000000,10.2600000000,
1237,ZS2,2008-05-23,113.5605555560,22.4911111111,62.2360200000,520.0000000000,10.5900000000,
1238,ZS2,2008-06-06,113.5605555560,22.4911111111,4.7148500000,237.0000000000,10.7300000000,
1239,ZS2,2008-06-20,113.5605555560,22.4911111111,83.9243300000,839.0000000000,10.9700000000,
1240,ZS2,2008-07-04,113.5605555560,22.4911111111,75.9090850000,793.0000000000,10.9000000000,
1241,ZS2,2008-07-18,113.5605555560,22.4911111111,59.8785950000,668.0000000000,10.7400000000,
1242,ZS2,2008-08-01,113.5605555560,22.4911111111,50.4488950000,631.0000000000,10.4100000000,
1243,ZS2,2008-08-15,113.5605555560,22.4911111111,55.1637450000,659.0000000000,10.4400000000,
1244,ZS2,2008-08-29,113.5605555560,22.4911111111,59.8785950000,660.0000000000,10.3100000000,
1245,ZS2,2008-09-12,113.5605555560,22.4911111111,66.4793850000,397.0000000000,10.3500000000,
1246,ZS2,2008-09-26,113.5605555560,22.4911111111,1918.9439500000,4300.0000000000,10.6800000000,
1247,ZS2,2008-10-10,113.5605555560,22.4911111111,768.5205500000,1996.0000000000,10.5600000000,
1248,ZS2,2008-10-24,113.5605555560,22.4911111111,351.5222000000,1117.0000000000,10.3400000000,
1249,ZS2,2008-11-07,113.5605555560,22.4911111111,237.5150000000,618.0000000000,10.2000000000,
1250,ZS2,2008-11-21,113.5605555560,22.4911111111,228.0144000000,969.0000000000,10.0400000000,
1251,ZS2,2008-12-05,113.5605555560,22.4911111111,237.5150000000,936.0000000000,9.9100000000,
1252,ZS2,2008-12-19,113.5605555560,22.4911111111,209.0132000000,905.0000000000,9.7800000000,
1253,ZS2,2009-01-09,113.5605555560,22.4911111111,180.5114000000,878.0000000000,9.6300000000,
1254,ZS2,2009-01-16,113.5605555560,22.4911111111,218.5138000000,822.0000000000,9.5700000000,
1255,ZS2,2009-01-30,113.5605555560,22.4911111111,209.0132000000,795.0000000000,9.5800000000,
1256,ZS2,2009-02-13,113.5605555560,22.4911111111,180.5114000000,755.0000000000,9.4400000000,
1257,ZS2,2009-02-27,113.5605555560,22.4911111111,171.0108000000,852.0000000000,9.2200000000,
1258,ZS2,2009-03-13,113.5605555560,22.4911111111,121.5580500000,843.0000000000,9.5700000000,
1259,ZS2,2009-03-27,113.5605555560,22.4911111111,117.7294500000,632.0000000000,9.8600000000,
1260,ZS2,2009-04-10,113.5605555560,22.4911111111,131.1295500000,708.0000000000,9.9400000000,
1261,ZS2,2009-04-24,113.5605555560,22.4911111111,127.3009500000,870.0000000000,10.2100000000,
1262,ZS2,2009-05-08,113.5605555560,22.4911111111,144.5296500000,863.0000000000,10.2100000000,
1263,ZS2,2009-05-22,113.5605555560,22.4911111111,140.7010500000,690.0000000000,10.2000000000,
1264,ZS2,2009-06-05,113.5605555560,22.4911111111,133.0438500000,855.0000000000,10.6500000000,
1265,ZS2,2009-06-19,113.5605555560,22.4911111111,125.3866500000,798.0000000000,10.7000000000,
1266,ZS2,2009-07-03,113.5605555560,22.4911111111,35.4145500000,817.0000000000,10.6000000000,
1267,ZS2,2009-07-17,113.5605555560,22.4911111111,129.2152500000,701.0000000000,10.5800000000,
1268,ZS2,2009-07-31,113.5605555560,22.4911111111,127.3009500000,723.0000000000,10.5400000000,
1271,ZS3,2007-08-03,113.5572222220,22.4944444444,12.2302500000,86.0000000000,3.3700000000,
1272,ZS3,2007-08-17,113.5572222220,22.4944444444,11.7410400000,61.0000000000,3.7300000000,
1273,ZS3,2007-08-31,113.5572222220,22.4944444444,11.2518300000,62.0000000001,3.8500000000,
1274,ZS3,2007-09-14,113.5572222220,22.4944444444,23.9712900000,70.9999999999,3.4900000000,
1275,ZS3,2007-09-28,113.5572222220,22.4944444444,35.7123300000,88.0000000001,3.4300000000,
1276,ZS3,2007-10-12,113.5572222220,22.4944444444,41.0936400000,88.0000000001,3.2400000000,
1277,ZS3,2007-10-26,113.5572222220,22.4944444444,30.3310200000,109.0000000000,3.1500000000,
1278,ZS3,2007-11-09,113.5572222220,22.4944444444,24.4605000000,98.9999999999,3.0700000000,
1279,ZS3,2007-11-23,113.5572222220,22.4944444444,19.5684000000,98.0000000000,2.9700000000,
1280,ZS3,2007-12-07,113.5572222220,22.4944444444,26.4173400000,85.0000000000,2.8500000000,
1281,ZS3,2007-12-21,113.5572222220,22.4944444444,33.2662800000,116.0000000000,2.7900000000,
1282,ZS3,2008-01-04,113.5572222220,22.4944444444,23.1417600000,102.0000000000,2.7500000000,
1283,ZS3,2008-01-18,113.5572222220,22.4944444444,19.2848000000,78.0000000000,2.7000000000,
1284,ZS3,2008-02-01,113.5572222220,22.4944444444,25.0702400000,186.0000000000,2.7900000000,
1285,ZS3,2008-02-15,113.5572222220,22.4944444444,27.9629600000,142.0000000000,2.5900000000,
1286,ZS3,2008-02-29,113.5572222220,22.4944444444,26.5166000000,81.0000000000,2.8400000000,
1287,ZS3,2008-03-14,113.5572222220,22.4944444444,15.4278400000,143.0000000000,2.7500000000,
1288,ZS3,2008-03-28,113.5572222220,22.4944444444,14.4636000000,33.0000000001,2.7900000000,
1289,ZS3,2008-04-11,113.5572222220,22.4944444444,19.2848000000,95.0000000000,2.7400000000,
1290,ZS3,2008-04-25,113.5572222220,22.4944444444,14.4636000000,169.0000000000,3.1100000000,
1291,ZS3,2008-05-09,113.5572222220,22.4944444444,15.0875200000,141.0000000000,3.2600000000,
1292,ZS3,2008-05-23,113.5572222220,22.4944444444,16.0304900000,64.0000000000,3.3600000000,
1293,ZS3,2008-06-06,113.5572222220,22.4944444444,12.2586100000,86.9999999999,3.6200000000,
1294,ZS3,2008-06-20,113.5572222220,22.4944444444,12.2586100000,108.0000000000,4.2000000000,
1295,ZS3,2008-07-04,113.5572222220,22.4944444444,13.6730650000,91.9999999999,3.9100000000,
1296,ZS3,2008-07-18,113.5572222220,22.4944444444,12.7300950000,72.0000000000,3.9200000000,
1297,ZS3,2008-08-01,113.5572222220,22.4944444444,10.8441550000,74.9999999999,3.6400000000,
1298,ZS3,2008-08-15,113.5572222220,22.4944444444,16.5019750000,76.0000000001,3.5400000000,
1299,ZS3,2008-08-29,113.5572222220,22.4944444444,15.5590050000,63.0000000000,3.3900000000,
1300,ZS3,2008-09-12,113.5572222220,22.4944444444,15.5590050000,46.0000000000,3.3200000000,
1301,ZS3,2008-09-26,113.5572222220,22.4944444444,24.0457350000,111.0000000000,3.4300000000,
1302,ZS3,2008-10-10,113.5572222220,22.4944444444,15.5590050000,109.0000000000,3.4900000000,
1303,ZS3,2008-10-24,113.5572222220,22.4944444444,19.9512600000,100.0000000000,3.3100000000,
1304,ZS3,2008-11-07,113.5572222220,22.4944444444,18.0511400000,143.0000000000,3.1500000000,
1305,ZS3,2008-11-21,113.5572222220,22.4944444444,19.0012000000,180.0000000000,3.0500000000,
1306,ZS3,2008-12-05,113.5572222220,22.4944444444,18.0511400000,183.0000000000,2.9600000000,
1307,ZS3,2008-12-19,113.5572222220,22.4944444444,21.8513800000,174.0000000000,2.9300000000,
1308,ZS3,2009-01-09,113.5572222220,22.4944444444,26.6016800000,139.0000000000,2.7500000000,
1309,ZS3,2009-01-16,113.5572222220,22.4944444444,25.6516200000,187.0000000000,2.7100000000,
1310,ZS3,2009-01-30,113.5572222220,22.4944444444,26.6016800000,246.0000000000,2.7200000000,
1311,ZS3,2009-02-13,113.5572222220,22.4944444444,27.5517400000,233.0000000000,2.6500000000,
1312,ZS3,2009-02-27,113.5572222220,22.4944444444,24.7015600000,229.0000000000,2.6400000000,
1313,ZS3,2009-03-13,113.5572222220,22.4944444444,23.4501750000,144.0000000000,3.1100000000,
1314,ZS3,2009-03-27,113.5572222220,22.4944444444,21.5358750000,68.0000000000,3.0700000000,
1315,ZS3,2009-04-10,113.5572222220,22.4944444444,22.9716000000,90.0000000000,2.9700000000,
1316,ZS3,2009-04-24,113.5572222220,22.4944444444,25.3644750000,195.0000000000,3.1800000000,
1317,ZS3,2009-05-08,113.5572222220,22.4944444444,23.4501750000,151.0000000000,3.1700000000,
1318,ZS3,2009-05-22,113.5572222220,22.4944444444,18.6644250000,159.0000000000,3.1100000000,
1319,ZS3,2009-06-05,113.5572222220,22.4944444444,15.7929750000,141.0000000000,3.9200000000,
1320,ZS3,2009-06-19,113.5572222220,22.4944444444,15.7929750000,117.0000000000,3.9400000000,
1321,ZS3,2009-07-03,113.5572222220,22.4944444444,16.7501250000,125.0000000000,3.7000000000,
1322,ZS3,2009-07-17,113.5572222220,22.4944444444,15.7929750000,132.0000000000,3.6600000000,
1323,ZS3,2009-07-31,113.5572222220,22.4944444444,14.8358250000,179.0000000000,3.5900000000,
1326,ZS4,2007-08-03,113.5480555560,22.4947222222,66.5325600000,456.0000000000,11.6300000000,
1327,ZS4,2007-08-17,113.5480555560,22.4947222222,76.3167600000,469.0000000000,12.0800000000,
1328,ZS4,2007-08-31,113.5480555560,22.4947222222,65.5541400000,440.0000000000,11.9800000000,
1329,ZS4,2007-09-14,113.5480555560,22.4947222222,85.6117500000,439.0000000000,11.7000000000,
1330,ZS4,2007-09-28,113.5480555560,22.4947222222,103.7125200000,439.0000000000,11.8600000000,
1331,ZS4,2007-10-12,113.5480555560,22.4947222222,97.3527900000,478.0000000000,11.6600000000,
1332,ZS4,2007-10-26,113.5480555560,22.4947222222,72.4030800000,475.0000000000,11.5900000000,
1333,ZS4,2007-11-09,113.5480555560,22.4947222222,75.3383400000,450.0000000000,11.6300000000,
1334,ZS4,2007-11-23,113.5480555560,22.4947222222,74.3599200000,463.0000000000,11.4900000000,
1335,ZS4,2007-12-07,113.5480555560,22.4947222222,79.2520200000,431.0000000000,11.4600000000,
1336,ZS4,2007-12-21,113.5480555560,22.4947222222,85.1225400000,520.0000000000,11.4900000000,
1337,ZS4,2008-01-04,113.5480555560,22.4947222222,80.9961600000,481.0000000000,11.4600000000,
1338,ZS4,2008-01-18,113.5480555560,22.4947222222,79.0676800000,441.0000000000,11.4300000000,
1339,ZS4,2008-02-01,113.5480555560,22.4947222222,80.0319200000,576.0000000000,11.6500000000,
1340,ZS4,2008-02-15,113.5480555560,22.4947222222,82.9246400000,517.0000000000,11.4500000000,
1341,ZS4,2008-02-29,113.5480555560,22.4947222222,80.9961600000,454.0000000000,11.4500000000,
1342,ZS4,2008-03-14,113.5480555560,22.4947222222,75.2107200000,574.0000000000,11.5300000000,
1343,ZS4,2008-03-28,113.5480555560,22.4947222222,80.0319200000,524.0000000000,11.6800000000,
1344,ZS4,2008-04-11,113.5480555560,22.4947222222,80.0319200000,475.0000000000,11.5800000000,
1345,ZS4,2008-04-25,113.5480555560,22.4947222222,80.0319200000,578.0000000000,11.8200000000,
1346,ZS4,2008-05-09,113.5480555560,22.4947222222,73.5516600000,423.0000000000,11.7700000000,
1347,ZS4,2008-05-23,113.5480555560,22.4947222222,72.6086900000,448.0000000000,11.9100000000,
1348,ZS4,2008-06-06,113.5480555560,22.4947222222,60.3500800000,385.0000000000,12.3900000000,
1349,ZS4,2008-06-20,113.5480555560,22.4947222222,60.3500800000,473.0000000000,12.2400000000,
1350,ZS4,2008-07-04,113.5480555560,22.4947222222,55.1637450000,440.0000000000,12.2600000000,
1351,ZS4,2008-07-18,113.5480555560,22.4947222222,57.0496850000,411.0000000000,11.6500000000,
1352,ZS4,2008-08-01,113.5480555560,22.4947222222,62.7075050000,413.0000000000,11.9800000000,
1353,ZS4,2008-08-15,113.5480555560,22.4947222222,72.1372050000,402.0000000000,11.9600000000,
1354,ZS4,2008-08-29,113.5480555560,22.4947222222,63.6504750000,416.0000000000,11.8900000000,
1355,ZS4,2008-09-12,113.5480555560,22.4947222222,62.7075050000,657.0000000000,11.6800000000,
1356,ZS4,2008-09-26,113.5480555560,22.4947222222,62.7075050000,487.0000000000,11.9200000000,
1357,ZS4,2008-10-10,113.5480555560,22.4947222222,66.4793850000,484.0000000000,11.9100000000,
1358,ZS4,2008-10-24,113.5480555560,22.4947222222,70.3044400000,432.0000000000,11.7900000000,
1359,ZS4,2008-11-07,113.5480555560,22.4947222222,72.2045600000,444.0000000000,11.6500000000,
1360,ZS4,2008-11-21,113.5480555560,22.4947222222,70.3044400000,433.0000000000,11.2500000000,
1361,ZS4,2008-12-05,113.5480555560,22.4947222222,75.0547400000,413.0000000000,11.1800000000,
1362,ZS4,2008-12-19,113.5480555560,22.4947222222,76.0048000000,432.0000000000,11.0800000000,
1363,ZS4,2009-01-09,113.5480555560,22.4947222222,95.0060000000,407.0000000000,10.9700000000,
1364,ZS4,2009-01-16,113.5480555560,22.4947222222,78.8549800000,438.0000000000,10.9200000000,
1365,ZS4,2009-01-30,113.5480555560,22.4947222222,79.8050400000,493.0000000000,10.8400000000,
1366,ZS4,2009-02-13,113.5480555560,22.4947222222,80.7551000000,441.0000000000,10.9300000000,
1367,ZS4,2009-02-27,113.5480555560,22.4947222222,77.9049200000,452.0000000000,10.9000000000,
1368,ZS4,2009-03-13,113.5480555560,22.4947222222,82.7934750000,452.0000000000,11.4700000000,
1369,ZS4,2009-03-27,113.5480555560,22.4947222222,78.9648750000,324.0000000000,11.3800000000,
1370,ZS4,2009-04-10,113.5480555560,22.4947222222,79.9220250000,411.0000000000,11.4100000000,
1371,ZS4,2009-04-24,113.5480555560,22.4947222222,75.1362750000,429.0000000000,11.5400000000,
1372,ZS4,2009-05-08,113.5480555560,22.4947222222,78.0077250000,493.0000000000,11.6100000000,
1373,ZS4,2009-05-22,113.5480555560,22.4947222222,74.1791250000,479.0000000000,11.7300000000,
1374,ZS4,2009-06-05,113.5480555560,22.4947222222,70.3505250000,537.0000000000,12.0600000000,
1375,ZS4,2009-06-19,113.5480555560,22.4947222222,67.4790750000,516.0000000000,12.1000000000,
1376,ZS4,2009-07-03,113.5480555560,22.4947222222,64.6076250000,527.0000000000,12.1000000000,
1377,ZS4,2009-07-17,113.5480555560,22.4947222222,64.6076250000,442.0000000000,11.9900000000,
1378,ZS4,2009-07-31,113.5480555560,22.4947222222,65.5647750000,451.0000000000,11.8400000000,
996,ZS5,2007-08-03,113.5658333330,22.5211111111,66.5325600000,429.0000000000,0.5800000000,
997,ZS5,2007-08-17,113.5658333330,22.5211111111,81.2088600000,536.0000000000,0.9800000000,
998,ZS5,2007-08-31,113.5658333330,22.5211111111,91.4822700000,542.0000000000,0.8600000000,
999,ZS5,2007-09-14,113.5658333330,22.5211111111,118.8780300000,493.0000000000,0.8600000000,
1000,ZS5,2007-09-28,113.5658333330,22.5211111111,140.4032700000,587.0000000000,0.8800000000,
1001,ZS5,2007-10-12,113.5658333330,22.5211111111,163.3961400000,633.0000000000,0.8600000000,
1002,ZS5,2007-10-26,113.5658333330,22.5211111111,131.1082800000,649.0000000000,0.6600000000,
1003,ZS5,2007-11-09,113.5658333330,22.5211111111,141.8709000000,650.0000000000,0.8000000000,
1004,ZS5,2007-11-23,113.5658333330,22.5211111111,139.9140600000,644.0000000000,0.8300000000,
1005,ZS5,2007-12-07,113.5658333330,22.5211111111,151.6551000000,648.0000000000,0.8300000000,
1006,ZS5,2007-12-21,113.5658333330,22.5211111111,154.5903600000,657.0000000000,0.7700000000,
1007,ZS5,2008-01-04,113.5658333330,22.5211111111,126.3154400000,750.0000000000,0.8200000000,
1008,ZS5,2008-01-18,113.5658333330,22.5211111111,119.5657600000,690.0000000000,0.8300000000,
1009,ZS5,2008-02-01,113.5658333330,22.5211111111,124.3869600000,670.0000000000,0.7700000000,
1010,ZS5,2008-02-15,113.5658333330,22.5211111111,115.7088000000,724.0000000000,0.8600000000,
1011,ZS5,2008-02-29,113.5658333330,22.5211111111,119.5657600000,667.0000000000,0.7900000000,
1012,ZS5,2008-03-14,113.5658333330,22.5211111111,117.6372800000,645.0000000000,0.8100000000,
1013,ZS5,2008-03-28,113.5658333330,22.5211111111,108.9591200000,592.0000000000,0.7900000000,
1014,ZS5,2008-04-11,113.5658333330,22.5211111111,110.8876000000,670.0000000000,0.8500000000,
1015,ZS5,2008-04-25,113.5658333330,22.5211111111,115.7088000000,739.0000000000,0.7700000000,
1016,ZS5,2008-05-09,113.5658333330,22.5211111111,103.7267000000,596.0000000000,0.9300000000,
1017,ZS5,2008-05-23,113.5658333330,22.5211111111,105.6126400000,630.0000000000,0.9100000000,
1018,ZS5,2008-06-06,113.5658333330,22.5211111111,65.0649300000,332.0000000000,1.2500000000,
1019,ZS5,2008-06-20,113.5658333330,22.5211111111,82.0383900000,533.0000000000,0.9600000000,
1020,ZS5,2008-07-04,113.5658333330,22.5211111111,90.9966050000,534.0000000000,0.9900000000,
1021,ZS5,2008-07-18,113.5658333330,22.5211111111,96.6544250000,550.0000000000,0.9300000000,
1022,ZS5,2008-08-01,113.5658333330,22.5211111111,112.6849150000,604.0000000000,0.9200000000,
1023,ZS5,2008-08-15,113.5658333330,22.5211111111,125.8864950000,630.0000000000,0.8900000000,
1024,ZS5,2008-08-29,113.5658333330,22.5211111111,136.2591650000,660.0000000000,0.8800000000,
1025,ZS5,2008-09-12,113.5658333330,22.5211111111,131.5443150000,629.0000000000,0.8500000000,
1026,ZS5,2008-09-26,113.5658333330,22.5211111111,112.6849150000,652.0000000000,0.8200000000,
1027,ZS5,2008-10-10,113.5658333330,22.5211111111,123.0575850000,659.0000000000,0.9200000000,
1028,ZS5,2008-10-24,113.5658333330,22.5211111111,125.4079200000,634.0000000000,0.8100000000,
1029,ZS5,2008-11-07,113.5658333330,22.5211111111,117.8074400000,602.0000000000,0.8300000000,
1030,ZS5,2008-11-21,113.5658333330,22.5211111111,112.1070800000,592.0000000000,0.9200000000,
1031,ZS5,2008-12-05,113.5658333330,22.5211111111,114.0072000000,591.0000000000,0.8800000000,
1032,ZS5,2008-12-19,113.5658333330,22.5211111111,112.1070800000,590.0000000000,0.8400000000,
1033,ZS5,2009-01-09,113.5658333330,22.5211111111,114.0072000000,570.0000000000,0.8800000000,
1034,ZS5,2009-01-16,113.5658333330,22.5211111111,104.5066000000,556.0000000000,0.9200000000,
1035,ZS5,2009-01-30,113.5658333330,22.5211111111,104.5066000000,547.0000000000,0.8800000000,
1036,ZS5,2009-02-13,113.5658333330,22.5211111111,98.8062400000,646.0000000000,0.8800000000,
1037,ZS5,2009-02-27,113.5658333330,22.5211111111,95.0060000000,608.0000000000,0.7800000000,
1038,ZS5,2009-03-13,113.5658333330,22.5211111111,96.6721500000,649.0000000000,0.8700000000,
1039,ZS5,2009-03-27,113.5658333330,22.5211111111,87.1006500000,483.0000000000,0.9100000000,
1040,ZS5,2009-04-10,113.5658333330,22.5211111111,85.1863500000,618.0000000000,0.8800000000,
1041,ZS5,2009-04-24,113.5658333330,22.5211111111,94.7578500000,506.0000000000,0.8300000000,
1042,ZS5,2009-05-08,113.5658333330,22.5211111111,90.9292500000,307.0000000000,0.8600000000,
1043,ZS5,2009-05-22,113.5658333330,22.5211111111,90.9292500000,481.0000000000,0.9100000000,
1044,ZS5,2009-06-05,113.5658333330,22.5211111111,81.3577500000,288.0000000000,0.9200000000,
1045,ZS5,2009-06-19,113.5658333330,22.5211111111,92.8435500000,536.0000000000,0.9300000000,
1046,ZS5,2009-07-03,113.5658333330,22.5211111111,77.5291500000,547.0000000000,1.0200000000,
1047,ZS5,2009-07-17,113.5658333330,22.5211111111,89.0149500000,524.0000000000,0.9000000000,
1048,ZS5,2009-07-31,113.5658333330,22.5211111111,92.8435500000,488.0000000000,0.8700000000,
1051,ZS6,2007-08-03,113.5625000000,22.5247222222,45.9857400000,289.0000000000,-2.1200000000,
1052,ZS6,2007-08-17,113.5625000000,22.5247222222,75.3383400000,379.0000000000,-2.0200000000,
1053,ZS6,2007-08-31,113.5625000000,22.5247222222,88.5470100000,388.0000000000,-2.2100000000,
1054,ZS6,2007-09-14,113.5625000000,22.5247222222,98.3312100000,350.0000000000,-2.1000000000,
1055,ZS6,2007-09-28,113.5625000000,22.5247222222,183.4537500000,547.0000000000,-2.2800000000,
1056,ZS6,2007-10-12,113.5625000000,22.5247222222,177.0940200000,438.0000000000,-2.3900000000,
1057,ZS6,2007-10-26,113.5625000000,22.5247222222,354.1880400000,934.0000000000,-2.5000000000,
1058,ZS6,2007-11-09,113.5625000000,22.5247222222,389.4111600000,1154.0000000000,-2.3500000000,
1059,ZS6,2007-11-23,113.5625000000,22.5247222222,491.1668400000,1218.0000000000,-2.3900000000,
1060,ZS6,2007-12-07,113.5625000000,22.5247222222,545.9583600000,1305.0000000000,-2.3900000000,
1061,ZS6,2007-12-21,113.5625000000,22.5247222222,757.2970800000,1765.0000000000,-2.8200000000,
1062,ZS6,2008-01-04,113.5625000000,22.5247222222,615.1851200000,1329.0000000000,-3.3100000000,
1063,ZS6,2008-01-18,113.5625000000,22.5247222222,624.8275200000,1264.0000000000,-2.2700000000,
1064,ZS6,2008-02-01,113.5625000000,22.5247222222,372.1966400000,1066.0000000000,-2.1300000000,
1065,ZS6,2008-02-15,113.5625000000,22.5247222222,341.3409600000,1062.0000000000,-2.3500000000,
1066,ZS6,2008-02-29,113.5625000000,22.5247222222,374.1251200000,1109.0000000000,-2.0200000000,
1067,ZS6,2008-03-14,113.5625000000,22.5247222222,391.4814400000,1265.0000000000,-2.0000000000,
1068,ZS6,2008-03-28,113.5625000000,22.5247222222,327.8416000000,918.0000000000,-2.0000000000,
1069,ZS6,2008-04-11,113.5625000000,22.5247222222,320.1276800000,948.0000000000,-2.0800000000,
1070,ZS6,2008-04-25,113.5625000000,22.5247222222,283.4865600000,999.0000000000,-2.2200000000,
1071,ZS6,2008-05-09,113.5625000000,22.5247222222,267.8034800000,858.0000000000,-2.3600000000,
1072,ZS6,2008-05-23,113.5625000000,22.5247222222,233.8565600000,921.0000000000,-2.3600000000,
1073,ZS6,2008-06-06,113.5625000000,22.5247222222,120.7001600000,648.0000000000,-1.5700000000,
1074,ZS6,2008-06-20,113.5625000000,22.5247222222,132.0158000000,647.0000000000,-1.9400000000,
1075,ZS6,2008-07-04,113.5625000000,22.5247222222,148.0462900000,632.0000000000,-2.1000000000,
1076,ZS6,2008-07-18,113.5625000000,22.5247222222,132.9587700000,581.0000000000,-2.0900000000,
1077,ZS6,2008-08-01,113.5625000000,22.5247222222,142.3884700000,566.0000000000,-2.0300000000,
1078,ZS6,2008-08-15,113.5625000000,22.5247222222,114.0993700000,439.0000000000,-2.1100000000,
1079,ZS6,2008-08-29,113.5625000000,22.5247222222,148.0462900000,593.0000000000,-2.1800000000,
1080,ZS6,2008-09-12,113.5625000000,22.5247222222,174.4494500000,491.0000000000,-2.5500000000,
1081,ZS6,2008-09-26,113.5625000000,22.5247222222,159.3619300000,662.0000000000,-2.4000000000,
1082,ZS6,2008-10-10,113.5625000000,22.5247222222,168.7916300000,780.0000000000,-2.3700000000,
1083,ZS6,2008-10-24,113.5625000000,22.5247222222,186.2117600000,647.0000000000,-2.2700000000,
